equipment_type,equipment_name,brand,age,condition,usage_frequency,fuel_type,horsepower,maintenance_score,location,demand_level,rental_duration_preference,fuel_efficiency,technology_level,weather_dependency,seasonal_demand_multiplier,rental_price_per_day
Cultivator,Combine Harvester Model 45,Brand D,2,New,57,Electric,413,0.9037285885922839,Rural,0.7480803682230825,Short-Term,9.331518965323362,Intermediate,Medium,1.1,10891.31
Plough,Combine Harvester Model 25,Brand A,13,Good,82,Electric,187,0.4766804597385036,Urban,0.32377651521195816,Short-Term,13.51934208752416,Basic,Medium,1.0,1541.58
Manure Spreader,Sprayer Model 10,Brand D,4,Fair,233,Diesel,221,0.7720407154695748,Rural,0.4095880520488352,Short-Term,10.806424478847024,Advanced,Low,1.0,1549.15
Harrow,Manure Spreader Model 1,Brand D,7,Good,19,Diesel,331,0.5128343170854144,Suburban,0.8327153469692519,Long-Term,13.580128993185026,Intermediate,Medium,1.0,3710.33
Sprayer,Sprayer Model 16,Brand D,11,New,114,Electric,119,0.705547345273941,Rural,0.5581635159849861,Short-Term,7.69974774174916,Intermediate,High,0.9,1069.53
Sprayer,Sprayer Model 6,Brand B,4,Good,168,Electric,162,0.5674216861682703,Urban,0.04089893126055233,Long-Term,10.29845392868634,Basic,Low,0.9,773.83
Sprayer,Harrow Model 20,Brand A,5,Good,149,Hybrid,441,0.9988467205357839,Suburban,0.8904572792089388,Long-Term,13.749901257142257,Basic,Medium,0.9,3992.25
Combine Harvester,Mower Model 36,Brand A,7,Good,112,Electric,492,0.4498012906961849,Rural,0.9802726186503641,Short-Term,10.247900984654462,Basic,Medium,1.2,9057.27
Mower,Harrow Model 16,Brand C,14,Good,66,Diesel,356,0.6405761186510249,Suburban,0.10731867769325276,Long-Term,9.042654368006064,Basic,Medium,0.8,1421.74
Plough,Plough Model 29,Brand C,9,Good,191,Hybrid,379,0.35143138696683696,Urban,0.5553430426451574,Short-Term,12.500718530404505,Intermediate,Low,1.0,2439.33
Sprayer,Mower Model 50,Brand C,8,Good,174,Electric,291,0.9801790013956458,Rural,0.11310747178652847,Short-Term,9.01569240929047,Advanced,Low,0.9,1747.18
Seed Drill,Manure Spreader Model 16,Brand C,3,Fair,41,Hybrid,324,0.36184233800261634,Suburban,0.3145777930190675,Short-Term,8.689979951526645,Advanced,High,1.2,5556.26
Combine Harvester,Manure Spreader Model 6,Brand C,9,Good,43,Electric,51,0.1376136132335931,Urban,0.7676560185358611,Long-Term,5.810714423592989,Intermediate,Low,1.2,675.83
Tractor,Sprayer Model 46,Brand C,9,Fair,244,Hybrid,423,0.5255027607162664,Urban,0.9450136344427713,Short-Term,9.939313930661578,Intermediate,High,1.3,3498.5
Seed Drill,Manure Spreader Model 42,Brand D,13,New,159,Hybrid,267,0.145542455070805,Suburban,0.8969078471994184,Short-Term,11.418139608750808,Advanced,Medium,1.2,3509.5
Combine Harvester,Sprayer Model 10,Brand A,1,Good,134,Electric,104,0.9934886378311737,Urban,0.5587614739481688,Long-Term,9.127495805102592,Advanced,Medium,1.2,2004.93
Tractor,Combine Harvester Model 10,Brand A,1,Good,272,Hybrid,395,0.05592265937155083,Urban,0.25288273352302115,Short-Term,7.76889263039961,Intermediate,Medium,1.3,6067.92
Cultivator,Manure Spreader Model 22,Brand C,6,Fair,96,Electric,283,0.5931007849335661,Rural,0.9820843501723503,Short-Term,14.16994318648052,Intermediate,High,1.1,3466.22
Manure Spreader,Harrow Model 20,Brand B,8,Good,70,Electric,182,0.6860859281720202,Urban,0.6618239045498999,Short-Term,13.481159217604588,Basic,High,1.0,2161.48
Mower,Seed Drill Model 29,Brand A,14,New,298,Hybrid,272,0.8912761146864551,Suburban,0.4902631225000589,Short-Term,7.491441490388857,Intermediate,Medium,0.8,2022.87
Seed Drill,Cultivator Model 35,Brand D,8,Fair,198,Electric,415,0.4759382469977811,Urban,0.8807384771697023,Long-Term,10.133690538958614,Advanced,High,1.2,2655.75
Seed Drill,Harrow Model 46,Brand C,11,Poor,157,Diesel,81,0.4018139061665872,Rural,0.8976293614280892,Long-Term,7.494035614086112,Intermediate,High,1.2,382.46
Combine Harvester,Plough Model 18,Brand D,2,Good,156,Hybrid,209,0.7889173667062074,Rural,0.545516114118648,Short-Term,14.306501150399589,Basic,Medium,1.2,2365.85
Combine Harvester,Mower Model 14,Brand B,8,Fair,126,Diesel,204,0.16999845981172323,Suburban,0.1485976625419515,Short-Term,10.661713814012906,Basic,Medium,1.2,1294.99
Tractor,Combine Harvester Model 1,Brand C,9,Fair,251,Electric,428,0.12092143616823758,Suburban,0.4139977906302337,Short-Term,11.398047806139504,Basic,High,1.3,2271.31
Cultivator,Plough Model 17,Brand D,7,Poor,183,Diesel,105,0.5945518993974768,Urban,0.559488736673238,Short-Term,12.518352575590363,Basic,High,1.1,420.27
Combine Harvester,Mower Model 12,Brand D,6,Good,97,Diesel,378,0.6376984656818132,Rural,0.08270265172978208,Short-Term,13.62433215388489,Basic,Medium,1.2,3034.22
Sprayer,Manure Spreader Model 45,Brand D,9,New,177,Hybrid,402,0.7615419672193319,Urban,0.6263647462277417,Short-Term,7.050667340818797,Basic,High,0.9,2859.69
Sprayer,Tractor Model 7,Brand C,11,Good,204,Electric,292,0.5077712817501653,Urban,0.36212184245094925,Long-Term,10.447227401852977,Intermediate,Low,0.9,1053.65
Tractor,Combine Harvester Model 20,Brand D,9,Good,73,Electric,425,0.14321736681477204,Suburban,0.9947684272498044,Short-Term,8.570993549936409,Intermediate,High,1.3,7110.71
Sprayer,Combine Harvester Model 8,Brand A,13,New,141,Diesel,320,0.7731188434450551,Urban,0.9772403158803541,Short-Term,7.213855620757355,Basic,Low,0.9,3984.56
Combine Harvester,Tractor Model 12,Brand C,13,Good,114,Diesel,394,0.4891730216632576,Rural,0.641988349399371,Short-Term,13.848038660564331,Intermediate,Low,1.2,3902.78
Cultivator,Plough Model 13,Brand B,1,Fair,278,Diesel,134,0.6520503032333684,Urban,0.26565032242597075,Long-Term,9.266689536824638,Intermediate,Low,1.1,881.25
Seed Drill,Plough Model 5,Brand C,3,Fair,63,Electric,489,0.5069756351133619,Urban,0.34937238189434805,Long-Term,12.33729118388239,Basic,High,1.2,4299.8
Tractor,Plough Model 50,Brand B,9,Fair,15,Diesel,425,0.0371380464859723,Rural,0.644181124957734,Long-Term,9.106995221863023,Advanced,Medium,1.3,5648.45
Manure Spreader,Plough Model 46,Brand D,11,Good,79,Electric,270,0.22707974146408594,Suburban,0.35471126501043404,Long-Term,8.410617758032803,Intermediate,Medium,1.0,1580.89
Combine Harvester,Seed Drill Model 21,Brand C,6,Fair,170,Diesel,57,0.9477076879861077,Suburban,0.3454077283403354,Short-Term,10.475222409088467,Intermediate,Low,1.2,404.97
Seed Drill,Seed Drill Model 38,Brand A,9,New,62,Hybrid,365,0.5484806205851475,Rural,0.2507340132475162,Long-Term,6.433325665867185,Intermediate,Low,1.2,4775.12
Plough,Seed Drill Model 38,Brand B,7,Fair,104,Electric,385,0.7217901401822576,Suburban,0.6832876999532033,Short-Term,12.653991481991492,Intermediate,Low,1.0,3727.37
Sprayer,Seed Drill Model 38,Brand A,5,New,226,Electric,111,0.38284722322060605,Urban,0.7921906377292319,Long-Term,9.350259963084234,Advanced,Medium,0.9,1432.34
Tractor,Combine Harvester Model 10,Brand A,10,Good,218,Hybrid,381,0.5292600531702946,Urban,0.46820860343785287,Short-Term,8.336173093903458,Advanced,Low,1.3,4219.88
Plough,Seed Drill Model 43,Brand B,13,Good,28,Hybrid,169,0.5817268485887289,Suburban,0.3114338020936367,Short-Term,14.592375425768658,Intermediate,High,1.0,1619.0
Seed Drill,Plough Model 40,Brand B,5,Fair,243,Diesel,438,0.8156662365978494,Suburban,0.6437834570564905,Short-Term,7.683503422311545,Basic,Low,1.2,4027.32
Plough,Combine Harvester Model 50,Brand B,13,Good,229,Hybrid,383,0.4731188227912665,Rural,0.9851106665179002,Long-Term,9.527661173542835,Advanced,High,1.0,2963.24
Plough,Manure Spreader Model 36,Brand C,11,Good,32,Diesel,279,0.9529163840736522,Rural,0.48974875044908095,Long-Term,14.087126684004277,Basic,Low,1.0,1880.3
Seed Drill,Plough Model 50,Brand A,1,Fair,76,Diesel,344,0.22190589913492287,Rural,0.8706507587483557,Short-Term,6.1099222623058305,Basic,Medium,1.2,8113.44
Combine Harvester,Mower Model 39,Brand C,9,Good,42,Hybrid,372,0.8201857061034448,Urban,0.5061010449547243,Short-Term,6.17033085326328,Basic,Low,1.2,5073.0
Plough,Cultivator Model 14,Brand C,12,Good,262,Diesel,485,0.4896249892618545,Urban,0.4088568918012695,Short-Term,5.357478654341115,Intermediate,Medium,1.0,2957.09
Mower,Sprayer Model 25,Brand A,13,Good,149,Hybrid,342,0.4103596059218694,Urban,0.8671952573223867,Short-Term,8.24797345859737,Intermediate,Low,0.8,2973.93
Mower,Harrow Model 20,Brand B,9,Fair,272,Electric,198,0.7973774997556375,Urban,0.5917002999159106,Short-Term,7.5974522446889035,Basic,Medium,0.8,863.27
Tractor,Tractor Model 26,Brand D,5,Good,219,Electric,244,0.08177211943827889,Suburban,0.7766873336221509,Short-Term,5.7895793393450745,Intermediate,Medium,1.3,3266.52
Mower,Harrow Model 1,Brand B,10,Fair,95,Diesel,315,0.170976595453444,Suburban,0.9677808443117422,Short-Term,14.175633996557085,Basic,Medium,0.8,1996.92
Plough,Combine Harvester Model 22,Brand B,10,Good,291,Hybrid,101,0.860545904844082,Suburban,0.3742486515684311,Long-Term,6.631611086810771,Intermediate,Medium,1.0,484.01
Tractor,Combine Harvester Model 47,Brand D,14,Good,280,Diesel,380,0.5178164872514711,Urban,0.3255452180056274,Short-Term,10.140266677976278,Intermediate,Medium,1.3,2327.23
Combine Harvester,Tractor Model 36,Brand A,8,Good,18,Electric,249,0.8391201262419832,Rural,0.8416014408432112,Short-Term,7.71982724957235,Advanced,Medium,1.2,7372.56
Plough,Sprayer Model 33,Brand D,8,Good,67,Hybrid,458,0.054836494314839945,Rural,0.14267720907866532,Short-Term,14.7605542852777,Advanced,High,1.0,3908.04
Manure Spreader,Mower Model 39,Brand B,6,Fair,24,Electric,422,0.3610005107862386,Urban,0.7971790760111491,Short-Term,7.27887914215374,Basic,Medium,1.0,6212.9
Cultivator,Harrow Model 38,Brand C,12,Fair,238,Diesel,446,0.520485771729343,Urban,0.6921790204119432,Short-Term,5.444708800923804,Intermediate,Medium,1.1,2690.28
Combine Harvester,Mower Model 4,Brand A,5,Poor,166,Hybrid,290,0.6736587858477732,Urban,0.666294524426922,Long-Term,10.123090476127013,Intermediate,Medium,1.2,1966.96
Tractor,Tractor Model 4,Brand C,9,Good,160,Electric,55,0.45115521207579,Rural,0.9387803126854282,Long-Term,14.732782102415893,Advanced,Medium,1.3,544.3
Sprayer,Cultivator Model 25,Brand D,4,Good,206,Electric,468,0.14187171537977072,Suburban,0.7956844323214385,Short-Term,9.64565763785652,Basic,High,0.9,3948.67
Seed Drill,Plough Model 29,Brand D,7,Good,136,Electric,122,0.5650371652208792,Urban,0.5865931993389988,Short-Term,12.33774985556435,Basic,Medium,1.2,1170.23
Cultivator,Seed Drill Model 32,Brand A,10,Good,299,Electric,203,0.015235838815640279,Rural,0.7073767397104358,Long-Term,5.496798998041151,Intermediate,Low,1.1,1481.18
Manure Spreader,Plough Model 12,Brand D,10,Fair,233,Hybrid,322,0.37410287698340283,Urban,0.5337373717186426,Short-Term,6.154127759071427,Basic,Medium,1.0,1292.4
Plough,Combine Harvester Model 37,Brand A,1,Poor,234,Hybrid,365,0.9385420085971815,Suburban,0.689549159368895,Short-Term,12.131693933155834,Intermediate,Low,1.0,3109.49
Seed Drill,Sprayer Model 40,Brand B,2,Good,145,Electric,171,0.03462119237827699,Urban,0.0616279545669044,Short-Term,9.469466133995597,Basic,Medium,1.2,1891.74
Plough,Harrow Model 10,Brand D,2,Good,172,Diesel,246,0.29385457788723124,Rural,0.5699120765920381,Long-Term,12.825577295535027,Intermediate,Low,1.0,1854.01
Cultivator,Seed Drill Model 20,Brand D,5,Good,151,Electric,469,0.14106886638279004,Rural,0.7243873982512905,Short-Term,11.057115754147148,Basic,Medium,1.1,4962.58
Plough,Plough Model 8,Brand B,8,Good,263,Hybrid,197,0.7062729565570376,Urban,0.07504311479150638,Short-Term,6.75635165011239,Advanced,Medium,1.0,1393.19
Seed Drill,Cultivator Model 36,Brand D,10,Good,255,Hybrid,225,0.23568872839427424,Rural,0.5354731992906985,Short-Term,6.318081282712205,Basic,High,1.2,1442.15
Mower,Manure Spreader Model 49,Brand D,1,Good,188,Hybrid,368,0.19283372408474042,Suburban,0.627114682355301,Long-Term,6.157084217906849,Intermediate,Medium,0.8,2619.79
Combine Harvester,Harrow Model 14,Brand B,4,Fair,190,Electric,132,0.9880955615107919,Urban,0.2629940811914425,Short-Term,12.238873494617696,Intermediate,High,1.2,998.92
Seed Drill,Combine Harvester Model 11,Brand A,2,Fair,174,Hybrid,193,0.3884026375769749,Rural,0.5461292980240529,Short-Term,9.2551457413438,Basic,Medium,1.2,2218.17
Plough,Seed Drill Model 20,Brand D,6,Good,184,Hybrid,185,0.0316092529808194,Urban,0.6974185067894517,Short-Term,8.745825933690437,Basic,High,1.0,1460.13
Combine Harvester,Cultivator Model 8,Brand C,11,Good,102,Electric,130,0.28981819156754784,Urban,0.08129057835335451,Long-Term,10.166164806840605,Basic,Low,1.2,654.15
Sprayer,Cultivator Model 34,Brand D,9,New,232,Electric,88,0.7406956751499222,Suburban,0.4827976888415587,Short-Term,13.563126206564723,Intermediate,Low,0.9,534.49
Seed Drill,Tractor Model 37,Brand B,7,New,62,Diesel,263,0.005494040507492581,Urban,0.8150391743357486,Long-Term,8.206646840301048,Intermediate,Low,1.2,5230.09
Cultivator,Sprayer Model 12,Brand C,12,Good,174,Hybrid,316,0.1878820217658106,Suburban,0.26482738720995214,Short-Term,13.451751314446987,Advanced,Medium,1.1,2004.75
Manure Spreader,Seed Drill Model 9,Brand A,4,Good,81,Hybrid,379,0.3604331633645744,Suburban,0.6002704977936018,Short-Term,6.881687119063069,Basic,Low,1.0,6930.52
Plough,Combine Harvester Model 29,Brand D,9,Good,58,Hybrid,211,0.3732663064543572,Suburban,0.6540730096050282,Long-Term,8.03168027863622,Advanced,Medium,1.0,2120.43
Plough,Tractor Model 29,Brand A,7,Good,295,Hybrid,323,0.7722486287951366,Rural,0.34516140899618386,Short-Term,10.428781900480779,Basic,Low,1.0,2419.15
Manure Spreader,Sprayer Model 14,Brand B,8,Good,115,Electric,176,0.7257069639482017,Suburban,0.5332788059056395,Short-Term,8.29840804285861,Intermediate,Low,1.0,1998.09
Combine Harvester,Mower Model 14,Brand A,2,Fair,95,Diesel,399,0.4060828769425229,Suburban,0.8438534991423514,Long-Term,5.067673263121404,Intermediate,High,1.2,6904.16
Seed Drill,Manure Spreader Model 32,Brand B,6,Good,73,Electric,292,0.837124324422051,Suburban,0.34058553330594754,Short-Term,6.141167687763547,Basic,Low,1.2,4488.37
Cultivator,Manure Spreader Model 23,Brand B,7,Good,108,Hybrid,121,0.40905979115173075,Suburban,0.22206146156608175,Short-Term,10.52201767339723,Advanced,High,1.1,1516.93
Seed Drill,Sprayer Model 30,Brand C,1,Good,251,Electric,62,0.6040510277336592,Urban,0.3134088735851982,Short-Term,10.812026403152304,Intermediate,Low,1.2,723.29
Tractor,Mower Model 3,Brand A,14,Good,242,Electric,222,0.6660209927857267,Suburban,0.759601788383078,Short-Term,14.093431623757835,Intermediate,High,1.3,2215.6
Cultivator,Combine Harvester Model 6,Brand C,11,Poor,146,Electric,355,0.44704240950062524,Suburban,0.15356908232456135,Short-Term,6.4545931478815515,Intermediate,Low,1.1,1337.24
Cultivator,Plough Model 6,Brand C,11,Good,212,Electric,395,0.0485739721026609,Urban,0.9810763896032771,Short-Term,9.795663765586426,Advanced,Medium,1.1,4044.9
Manure Spreader,Cultivator Model 6,Brand A,10,Fair,156,Hybrid,57,0.43384363308244067,Suburban,0.7510031222329298,Short-Term,9.204037255253892,Advanced,Low,1.0,489.09
Manure Spreader,Mower Model 13,Brand B,8,Fair,286,Diesel,312,0.6389626314810072,Urban,0.3712053389586255,Short-Term,11.345737888234062,Intermediate,Low,1.0,1632.07
Seed Drill,Tractor Model 37,Brand C,2,Good,162,Diesel,76,0.024298355097678304,Suburban,0.8175536948001072,Long-Term,12.610014191697077,Intermediate,High,1.2,934.25
Cultivator,Tractor Model 16,Brand B,3,Good,159,Hybrid,346,0.9640459361882667,Urban,0.7244754605637076,Long-Term,9.79911008553714,Basic,High,1.1,3755.58
Tractor,Mower Model 36,Brand D,2,Fair,241,Electric,188,0.4470360326012992,Urban,0.6757214660475747,Long-Term,8.9186972422387,Intermediate,Medium,1.3,1509.83
Seed Drill,Seed Drill Model 27,Brand C,11,Good,198,Electric,257,0.657048040365042,Rural,0.169149527469998,Short-Term,13.948247139088982,Intermediate,High,1.2,1315.09
Manure Spreader,Cultivator Model 12,Brand C,8,Poor,278,Hybrid,301,0.04392979997254731,Rural,0.15958670930968466,Long-Term,8.42204462977163,Intermediate,Low,1.0,748.55
Combine Harvester,Mower Model 41,Brand A,3,Good,298,Diesel,144,0.9197330694383249,Suburban,0.9609638584451409,Short-Term,6.927726036970049,Intermediate,Low,1.2,2905.6
Combine Harvester,Mower Model 5,Brand B,14,Good,198,Electric,421,0.7521436233994601,Urban,0.1221961764563102,Long-Term,5.8202424552072864,Advanced,Low,1.2,2371.91
Cultivator,Tractor Model 49,Brand D,14,New,74,Hybrid,248,0.048820104634567985,Rural,0.3884740757973615,Short-Term,10.246835282304797,Advanced,High,1.1,3164.18
Harrow,Cultivator Model 48,Brand A,4,Good,287,Hybrid,441,0.17831974358773395,Rural,0.25765715056264615,Short-Term,6.529096821454624,Basic,Medium,1.0,4099.7
Tractor,Harrow Model 38,Brand A,7,Good,20,Electric,200,0.833784391537373,Suburban,0.058896430219633866,Short-Term,7.1186554039295675,Basic,High,1.3,3091.31
Manure Spreader,Combine Harvester Model 2,Brand D,10,Fair,97,Hybrid,411,0.9143787677242653,Rural,0.19619589861783682,Short-Term,6.5002364888529565,Intermediate,High,1.0,2064.89
Mower,Cultivator Model 40,Brand C,7,Fair,16,Electric,361,0.3553539457445367,Urban,0.21590234858519952,Short-Term,10.703157453514628,Advanced,Low,0.8,3021.05
Manure Spreader,Tractor Model 30,Brand A,8,New,251,Electric,268,0.2663793523996256,Urban,0.08470942688982408,Short-Term,9.48602484652896,Basic,Medium,1.0,1903.11
Sprayer,Manure Spreader Model 10,Brand D,12,Good,128,Electric,457,0.403151827219868,Urban,0.3851792796833815,Short-Term,9.107726251879809,Intermediate,High,0.9,2683.92
Harrow,Tractor Model 44,Brand B,10,Good,274,Electric,235,0.10138651542086452,Urban,0.8742310531177534,Long-Term,14.948205928746853,Basic,High,1.0,1178.66
Mower,Seed Drill Model 40,Brand C,9,Good,297,Diesel,54,0.7070461715314064,Urban,0.058439615699080516,Short-Term,7.672130993898026,Advanced,High,0.8,246.35
Cultivator,Plough Model 38,Brand C,13,Fair,123,Hybrid,60,0.062021309230771204,Urban,0.5049941647940762,Short-Term,14.329024859560114,Basic,High,1.1,324.84
Sprayer,Cultivator Model 13,Brand B,8,Poor,184,Electric,189,0.7023702977945051,Urban,0.517674931897098,Long-Term,7.086475523204507,Basic,Low,0.9,567.98
Tractor,Mower Model 36,Brand A,5,Good,13,Diesel,369,0.15332622551272745,Urban,0.3214701989911244,Short-Term,11.146242504109829,Intermediate,Medium,1.3,8515.35
Tractor,Sprayer Model 14,Brand D,5,Fair,182,Hybrid,300,0.30302380400385076,Suburban,0.5189956052535624,Short-Term,14.912334762132026,Basic,Low,1.3,1952.52
Manure Spreader,Harrow Model 9,Brand C,8,Good,104,Diesel,334,0.9765043343806376,Rural,0.731686291474004,Short-Term,14.309042981396615,Advanced,Low,1.0,4245.03
Manure Spreader,Combine Harvester Model 35,Brand A,8,Fair,152,Diesel,419,0.6824402773557027,Urban,0.3117890453211015,Short-Term,12.67205937381442,Advanced,Medium,1.0,3069.11
Harrow,Seed Drill Model 44,Brand A,14,Fair,62,Diesel,421,0.4466336060593282,Urban,0.8082862629975445,Short-Term,6.8480955683106925,Basic,Low,1.0,4353.34
Combine Harvester,Tractor Model 29,Brand D,11,New,279,Hybrid,101,0.8214992404909536,Suburban,0.4173460726456649,Long-Term,5.392006305650039,Intermediate,Medium,1.2,626.86
Sprayer,Cultivator Model 2,Brand B,13,Fair,14,Diesel,382,0.5562979206025472,Suburban,0.1757031327236388,Long-Term,11.314702475618123,Basic,High,0.9,1686.14
Tractor,Combine Harvester Model 28,Brand A,5,New,137,Hybrid,350,0.5390939874815387,Suburban,0.8161666357392112,Short-Term,13.191004216381247,Intermediate,Low,1.3,8611.45
Cultivator,Harrow Model 40,Brand C,13,Fair,74,Electric,112,0.18659353885322105,Urban,0.8509959217463796,Short-Term,7.9832556435470305,Intermediate,High,1.1,1123.51
Manure Spreader,Manure Spreader Model 1,Brand B,12,Good,204,Hybrid,381,0.5461495958131477,Suburban,0.5473123682697035,Long-Term,8.748525698227391,Intermediate,High,1.0,1974.19
Seed Drill,Manure Spreader Model 18,Brand C,12,Fair,289,Diesel,480,0.06956618890066313,Rural,0.002508634173004065,Short-Term,13.188631079384852,Intermediate,High,1.2,1605.64
Combine Harvester,Seed Drill Model 37,Brand C,9,New,286,Electric,167,0.3064940962061382,Suburban,0.7773938514137905,Short-Term,5.214007793467191,Intermediate,High,1.2,2125.1
Sprayer,Cultivator Model 18,Brand A,3,Good,144,Diesel,443,0.054761984788592066,Urban,0.2341106088087499,Short-Term,11.97508732394807,Intermediate,High,0.9,4623.3
Manure Spreader,Tractor Model 30,Brand D,8,Fair,151,Hybrid,405,0.049136571412117025,Urban,0.8577695949226212,Short-Term,5.942873405409603,Advanced,Low,1.0,3615.86
Seed Drill,Mower Model 47,Brand D,10,Good,101,Diesel,478,0.2528867486991515,Urban,0.4402726284383902,Long-Term,9.226171121460482,Intermediate,High,1.2,3243.87
Mower,Manure Spreader Model 39,Brand A,13,New,254,Diesel,435,0.14367979798522434,Rural,0.8020093607368326,Long-Term,14.033010081973101,Intermediate,Medium,0.8,2568.38
Plough,Plough Model 45,Brand C,10,Good,269,Diesel,271,0.35165513443892193,Suburban,0.2717598532178729,Short-Term,13.029756767142151,Intermediate,Medium,1.0,1282.1
Plough,Combine Harvester Model 34,Brand C,8,Good,12,Diesel,281,0.40169093081759855,Suburban,0.9760099423559752,Short-Term,13.880932107945352,Basic,Medium,1.0,4279.58
Plough,Seed Drill Model 27,Brand C,3,Good,76,Electric,450,0.04878084885008638,Suburban,0.7786456906943741,Short-Term,8.716639020724065,Advanced,Medium,1.0,10342.8
Plough,Sprayer Model 46,Brand A,14,Good,20,Hybrid,297,0.6256400396424848,Urban,0.3906807167134938,Short-Term,11.238321801643567,Advanced,Medium,1.0,4276.38
Combine Harvester,Mower Model 29,Brand A,13,Good,160,Diesel,277,0.058123743020969454,Urban,0.1779504209491236,Short-Term,13.85539364699561,Basic,High,1.2,1753.53
Combine Harvester,Seed Drill Model 2,Brand A,6,New,128,Hybrid,74,0.6417104285472879,Suburban,0.3213599770540032,Long-Term,11.729772527968317,Advanced,Low,1.2,1084.31
Combine Harvester,Combine Harvester Model 2,Brand B,4,Good,253,Electric,148,0.15916031024993282,Suburban,0.08128035540617728,Short-Term,5.286657203474583,Intermediate,Medium,1.2,1464.58
Plough,Seed Drill Model 25,Brand C,3,Good,165,Electric,160,0.46137811563325104,Suburban,0.025717355346185466,Short-Term,12.384612546750377,Basic,Medium,1.0,1048.2
Mower,Plough Model 49,Brand C,13,Good,73,Diesel,332,0.7574448533507561,Rural,0.7419768971609518,Short-Term,9.150496168701286,Intermediate,Low,0.8,2981.28
Plough,Mower Model 27,Brand D,9,Fair,212,Diesel,187,0.7952712302109307,Rural,0.09289886329595909,Long-Term,6.304839353596278,Basic,Low,1.0,439.99
Combine Harvester,Combine Harvester Model 27,Brand C,5,Good,188,Hybrid,78,0.38296770613101505,Urban,0.4716276706515077,Short-Term,9.198510926391489,Intermediate,Low,1.2,831.32
Combine Harvester,Cultivator Model 13,Brand A,7,Poor,294,Diesel,345,0.2614236294327992,Suburban,0.6236602592784495,Short-Term,7.6728110266963165,Basic,High,1.2,2304.61
Tractor,Combine Harvester Model 16,Brand D,2,Fair,38,Hybrid,429,0.7277065451912651,Rural,0.6763213254714822,Short-Term,9.475700735088772,Intermediate,Medium,1.3,8144.13
Plough,Plough Model 37,Brand B,14,Fair,164,Hybrid,79,0.6414139984649353,Suburban,0.6214935967947618,Long-Term,7.166135403442308,Intermediate,High,1.0,365.28
Plough,Harrow Model 9,Brand A,8,Poor,237,Hybrid,475,0.9714746828373017,Suburban,0.13195952587188287,Short-Term,6.731045212642424,Basic,Low,1.0,1732.25
Combine Harvester,Seed Drill Model 30,Brand D,2,Fair,91,Diesel,353,0.9177552628362465,Urban,0.8738401341633775,Short-Term,6.813801750056172,Intermediate,High,1.2,6099.25
Tractor,Manure Spreader Model 18,Brand A,11,Good,122,Hybrid,403,0.3215332520868073,Urban,0.47745966895722514,Long-Term,8.642863656389048,Basic,Low,1.3,3429.91
Sprayer,Seed Drill Model 41,Brand D,9,Fair,164,Electric,385,0.9300495165425507,Urban,0.12412075415909096,Short-Term,12.388955444588259,Advanced,Low,0.9,1419.48
Harrow,Cultivator Model 28,Brand C,10,Fair,251,Electric,232,0.4171890333084427,Rural,0.6610319591373589,Short-Term,6.228083925174235,Intermediate,High,1.0,1230.86
Seed Drill,Sprayer Model 22,Brand A,4,Good,44,Hybrid,316,0.0755157305168972,Rural,0.8553793509345562,Short-Term,10.336636544300035,Basic,High,1.2,8495.97
Cultivator,Plough Model 29,Brand B,4,Poor,186,Diesel,240,0.8486557716952938,Rural,0.03862467055204277,Long-Term,6.11923561243382,Basic,High,1.1,819.07
Combine Harvester,Cultivator Model 5,Brand A,9,Good,228,Diesel,474,0.3112651300281345,Rural,0.8210066605227256,Short-Term,14.01961031999884,Basic,Low,1.2,4526.37
Manure Spreader,Cultivator Model 15,Brand B,1,Fair,243,Electric,436,0.6062746601911323,Urban,0.05913245793983413,Short-Term,8.430330432667503,Intermediate,High,1.0,2956.4
Manure Spreader,Manure Spreader Model 6,Brand A,6,Fair,187,Hybrid,57,0.7434037174765247,Rural,0.4909068271722058,Short-Term,13.361475343572376,Basic,Low,1.0,359.56
Mower,Manure Spreader Model 19,Brand A,1,Poor,255,Diesel,278,0.4288700278626377,Rural,0.06677547919009075,Short-Term,14.341424667915726,Basic,High,0.8,1037.32
Tractor,Harrow Model 41,Brand A,7,Fair,78,Electric,434,0.5478170734018089,Rural,0.5105124522854172,Short-Term,6.619711664798804,Basic,Low,1.3,6026.65
Plough,Sprayer Model 37,Brand D,4,New,27,Hybrid,334,0.7349469599792215,Urban,0.3716069814859887,Short-Term,7.822888318763165,Advanced,High,1.0,7458.62
Harrow,Tractor Model 48,Brand A,2,Fair,144,Diesel,270,0.7180959568437367,Urban,0.7450702254174171,Short-Term,9.108231215915053,Advanced,Low,1.0,4402.96
Cultivator,Harrow Model 30,Brand B,6,Fair,177,Electric,140,0.40952858492362587,Suburban,0.995443161084586,Short-Term,6.971587574043382,Basic,High,1.1,1395.98
Sprayer,Tractor Model 23,Brand D,6,Poor,203,Hybrid,456,0.7072479780987164,Rural,0.15898324992313584,Short-Term,14.235000536537601,Advanced,Low,0.9,1497.55
Seed Drill,Mower Model 11,Brand C,5,Fair,179,Electric,298,0.13824401229513072,Urban,0.010063566590418849,Short-Term,13.524864204216287,Basic,Medium,1.2,1385.8
Harrow,Harrow Model 42,Brand B,7,Good,220,Electric,356,0.7943990715672918,Rural,0.002903782753540307,Short-Term,14.408486657170181,Basic,High,1.0,1675.95
